lga_name,state,zone,year,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,ndvi,flood_risk_flag,drought_flag
Essien Udim,Akwa Ibom,SS,2024,5,1141.9,29.7,20.2,98.0,0.434,0,0
Essien Udim,Akwa Ibom,SS,2024,6,1158.4,32.1,22.5,78.1,0.753,0,0
Essien Udim,Akwa Ibom,SS,2024,7,291.4,29.7,22.5,68.1,0.374,0,0
Essien Udim,Akwa Ibom,SS,2024,8,2800.5,30.7,21.0,74.6,0.41,1,0
Essien Udim,Akwa Ibom,SS,2024,9,794.2,32.9,20.3,87.6,0.417,0,0
Essien Udim,Akwa Ibom,SS,2024,10,1669.2,31.3,23.5,71.4,0.107,0,0
Essien Udim,Akwa Ibom,SS,2024,11,539.4,27.1,25.5,76.3,0.653,0,0
Essien Udim,Akwa Ibom,SS,2024,12,102.3,27.2,24.8,80.9,0.543,0,0
Essien Udim,Akwa Ibom,SS,2025,1,147.9,32.6,23.0,82.0,0.328,0,0
Essien Udim,Akwa Ibom,SS,2025,2,100.6,30.4,24.3,92.8,0.531,0,0
Essien Udim,Akwa Ibom,SS,2025,3,66.0,27.2,21.4,68.9,0.331,0,0
Essien Udim,Akwa Ibom,SS,2025,4,129.2,30.2,25.0,70.7,0.502,0,0
Essien Udim,Akwa Ibom,SS,2025,5,1236.8,27.2,24.6,73.4,0.178,0,0
Essien Udim,Akwa Ibom,SS,2025,6,1839.1,32.0,21.5,87.6,0.692,0,0
Etim Ekpo,Akwa Ibom,SS,2019,1,49.6,31.4,22.2,72.7,0.16,0,0
Etim Ekpo,Akwa Ibom,SS,2019,2,84.0,31.5,22.2,73.9,0.482,0,0
Etim Ekpo,Akwa Ibom,SS,2019,3,62.7,31.7,25.0,83.9,0.616,0,0
Etim Ekpo,Akwa Ibom,SS,2019,4,183.7,29.0,22.4,97.6,0.685,0,0
Etim Ekpo,Akwa Ibom,SS,2019,5,504.1,31.9,22.2,86.1,0.356,0,0
Etim Ekpo,Akwa Ibom,SS,2019,6,198.6,31.8,22.0,73.1,0.445,0,0
Etim Ekpo,Akwa Ibom,SS,2019,7,260.3,32.1,23.0,80.3,0.122,0,0
Etim Ekpo,Akwa Ibom,SS,2019,8,1806.0,31.1,20.7,91.1,0.166,0,0
Etim Ekpo,Akwa Ibom,SS,2019,9,2654.6,31.6,24.6,97.7,0.595,1,0
Etim Ekpo,Akwa Ibom,SS,2019,10,94.0,27.4,21.4,91.6,0.362,0,0
Etim Ekpo,Akwa Ibom,SS,2019,11,269.8,28.9,20.1,66.6,0.319,0,0
Etim Ekpo,Akwa Ibom,SS,2019,12,11.9,32.2,24.1,97.6,0.743,0,1
Etim Ekpo,Akwa Ibom,SS,2020,1,54.1,26.0,25.6,70.5,0.222,0,0
Etim Ekpo,Akwa Ibom,SS,2020,2,146.0,26.4,23.4,67.5,0.371,0,0
Etim Ekpo,Akwa Ibom,SS,2020,3,187.5,31.3,22.4,95.9,0.262,0,0
Etim Ekpo,Akwa Ibom,SS,2020,4,246.1,28.0,25.4,96.5,0.233,0,0
Etim Ekpo,Akwa Ibom,SS,2020,5,103.3,29.3,24.1,69.0,0.656,0,0
Etim Ekpo,Akwa Ibom,SS,2020,6,991.0,29.3,24.4,66.5,0.634,0,0
Etim Ekpo,Akwa Ibom,SS,2020,7,1870.6,30.5,22.2,83.3,0.519,0,0
Etim Ekpo,Akwa Ibom,SS,2020,8,2172.8,26.0,25.0,91.9,0.389,1,0
Etim Ekpo,Akwa Ibom,SS,2020,9,1406.8,31.7,23.8,70.2,0.392,0,0
Etim Ekpo,Akwa Ibom,SS,2020,10,476.2,30.2,20.5,91.4,0.267,0,0
Etim Ekpo,Akwa Ibom,SS,2020,11,133.8,26.8,23.9,65.9,0.593,0,0
Etim Ekpo,Akwa Ibom,SS,2020,12,122.4,32.8,24.7,77.4,0.796,0,0
Etim Ekpo,Akwa Ibom,SS,2021,1,15.2,28.9,24.5,65.7,0.306,0,1
Etim Ekpo,Akwa Ibom,SS,2021,2,31.4,27.4,25.3,79.5,0.301,0,0
Etim Ekpo,Akwa Ibom,SS,2021,3,408.6,30.1,22.2,67.8,0.336,0,0
Etim Ekpo,Akwa Ibom,SS,2021,4,116.2,31.0,25.2,85.6,0.533,0,0
Etim Ekpo,Akwa Ibom,SS,2021,5,1519.4,30.9,24.1,76.5,0.376,0,0
Etim Ekpo,Akwa Ibom,SS,2021,6,497.8,29.7,25.7,82.2,0.592,0,0
Etim Ekpo,Akwa Ibom,SS,2021,7,2555.3,29.7,24.8,68.8,0.671,1,0
Etim Ekpo,Akwa Ibom,SS,2021,8,1728.4,27.7,22.9,68.5,0.706,0,0
Etim Ekpo,Akwa Ibom,SS,2021,9,473.0,26.5,21.0,73.7,0.21,0,0
Etim Ekpo,Akwa Ibom,SS,2021,10,1289.9,29.5,26.0,94.3,0.776,0,0
Etim Ekpo,Akwa Ibom,SS,2021,11,280.6,26.5,24.0,71.7,0.152,0,0
Etim Ekpo,Akwa Ibom,SS,2021,12,113.1,32.3,25.3,73.7,0.501,0,0
Etim Ekpo,Akwa Ibom,SS,2022,1,138.9,30.8,22.4,75.6,0.733,0,0
Etim Ekpo,Akwa Ibom,SS,2022,2,52.7,26.4,22.1,89.4,0.103,0,0
Etim Ekpo,Akwa Ibom,SS,2022,3,174.9,32.2,23.9,91.2,0.753,0,0
Etim Ekpo,Akwa Ibom,SS,2022,4,259.9,32.3,22.8,77.8,0.244,0,0
Etim Ekpo,Akwa Ibom,SS,2022,5,1589.4,26.8,24.0,79.9,0.473,0,0
Etim Ekpo,Akwa Ibom,SS,2022,6,2592.7,30.7,23.1,92.3,0.161,1,0
Etim Ekpo,Akwa Ibom,SS,2022,7,612.6,32.6,25.8,80.5,0.366,0,0
Etim Ekpo,Akwa Ibom,SS,2022,8,2871.8,29.0,20.1,67.1,0.145,1,0
Etim Ekpo,Akwa Ibom,SS,2022,9,2357.6,30.5,24.4,75.5,0.699,1,0
Etim Ekpo,Akwa Ibom,SS,2022,10,1425.8,31.1,24.3,93.8,0.487,0,0
Etim Ekpo,Akwa Ibom,SS,2022,11,576.8,32.0,20.5,78.9,0.296,0,0
Etim Ekpo,Akwa Ibom,SS,2022,12,46.2,30.8,21.8,86.8,0.791,0,0
Etim Ekpo,Akwa Ibom,SS,2023,1,17.4,26.9,25.3,80.6,0.714,0,1
Etim Ekpo,Akwa Ibom,SS,2023,2,101.4,32.6,20.9,95.0,0.47,0,0
Etim Ekpo,Akwa Ibom,SS,2023,3,102.3,32.7,20.4,79.0,0.795,0,0
Etim Ekpo,Akwa Ibom,SS,2023,4,197.5,31.2,24.8,79.0,0.458,0,0
Etim Ekpo,Akwa Ibom,SS,2023,5,774.6,27.6,24.8,96.1,0.666,0,0
Etim Ekpo,Akwa Ibom,SS,2023,6,428.7,30.9,23.7,72.9,0.744,0,0
Etim Ekpo,Akwa Ibom,SS,2023,7,1354.3,28.2,20.4,89.9,0.301,0,0
Etim Ekpo,Akwa Ibom,SS,2023,8,882.8,27.3,25.6,68.3,0.403,0,0
Etim Ekpo,Akwa Ibom,SS,2023,9,2618.7,30.1,21.9,79.2,0.645,1,0
Etim Ekpo,Akwa Ibom,SS,2023,10,1193.9,28.0,20.6,94.1,0.433,0,0
Etim Ekpo,Akwa Ibom,SS,2023,11,599.7,30.6,25.6,86.2,0.303,0,0
Etim Ekpo,Akwa Ibom,SS,2023,12,68.1,32.2,21.5,68.5,0.579,0,0
Etim Ekpo,Akwa Ibom,SS,2024,1,142.4,29.8,25.1,66.5,0.438,0,0
Etim Ekpo,Akwa Ibom,SS,2024,2,68.5,31.8,24.5,79.9,0.363,0,0
Etim Ekpo,Akwa Ibom,SS,2024,3,93.5,31.6,23.2,97.5,0.292,0,0
Etim Ekpo,Akwa Ibom,SS,2024,4,426.4,28.3,25.2,74.2,0.298,0,0
Etim Ekpo,Akwa Ibom,SS,2024,5,614.0,29.5,21.4,88.2,0.36,0,0
Etim Ekpo,Akwa Ibom,SS,2024,6,2015.0,30.6,23.7,73.2,0.631,0,0
Etim Ekpo,Akwa Ibom,SS,2024,7,1511.8,26.7,22.6,90.5,0.209,0,0
Etim Ekpo,Akwa Ibom,SS,2024,8,2860.8,31.9,20.5,91.7,0.592,1,0
Etim Ekpo,Akwa Ibom,SS,2024,9,2421.5,28.2,21.5,65.1,0.494,1,0
Etim Ekpo,Akwa Ibom,SS,2024,10,900.1,26.6,24.5,82.1,0.535,0,0
Etim Ekpo,Akwa Ibom,SS,2024,11,347.5,30.9,21.6,65.6,0.534,0,0
Etim Ekpo,Akwa Ibom,SS,2024,12,31.6,26.1,24.3,86.7,0.348,0,0
Etim Ekpo,Akwa Ibom,SS,2025,1,92.9,29.4,23.4,81.6,0.471,0,0
Etim Ekpo,Akwa Ibom,SS,2025,2,71.2,27.1,22.4,66.6,0.762,0,0
Etim Ekpo,Akwa Ibom,SS,2025,3,452.4,30.2,23.8,70.7,0.154,0,0
Etim Ekpo,Akwa Ibom,SS,2025,4,565.7,26.7,23.6,93.4,0.125,0,0
Etim Ekpo,Akwa Ibom,SS,2025,5,1269.9,31.1,25.4,92.4,0.652,0,0
Etim Ekpo,Akwa Ibom,SS,2025,6,655.9,29.4,23.9,94.5,0.118,0,0
Etinan,Akwa Ibom,SS,2019,1,146.7,33.0,24.5,66.8,0.452,0,0
Etinan,Akwa Ibom,SS,2019,2,36.2,31.3,20.9,87.0,0.182,0,0
Etinan,Akwa Ibom,SS,2019,3,563.8,28.3,20.8,83.3,0.645,0,0
Etinan,Akwa Ibom,SS,2019,4,532.0,27.5,25.7,71.1,0.373,0,0
Etinan,Akwa Ibom,SS,2019,5,942.2,28.4,24.9,88.4,0.25,0,0
Etinan,Akwa Ibom,SS,2019,6,2576.2,32.6,25.4,69.1,0.222,1,0
Etinan,Akwa Ibom,SS,2019,7,1462.4,26.8,25.8,68.0,0.295,0,0
Etinan,Akwa Ibom,SS,2019,8,647.2,30.6,23.0,69.8,0.321,0,0
Etinan,Akwa Ibom,SS,2019,9,1551.9,30.9,25.2,70.9,0.649,0,0
Etinan,Akwa Ibom,SS,2019,10,1246.4,28.2,20.9,85.1,0.23,0,0
Etinan,Akwa Ibom,SS,2019,11,280.4,27.7,22.9,68.7,0.555,0,0
Etinan,Akwa Ibom,SS,2019,12,72.4,30.3,23.7,69.7,0.135,0,0
Etinan,Akwa Ibom,SS,2020,1,130.0,28.3,23.4,86.9,0.693,0,0
Etinan,Akwa Ibom,SS,2020,2,54.5,32.7,25.4,91.6,0.102,0,0
Etinan,Akwa Ibom,SS,2020,3,466.7,28.5,24.1,89.4,0.483,0,0
Etinan,Akwa Ibom,SS,2020,4,311.8,31.6,24.2,72.4,0.307,0,0
Etinan,Akwa Ibom,SS,2020,5,1430.1,29.4,22.8,76.5,0.204,0,0
Etinan,Akwa Ibom,SS,2020,6,1633.6,30.4,22.5,87.5,0.733,0,0
Etinan,Akwa Ibom,SS,2020,7,513.8,27.0,21.4,68.4,0.562,0,0
Etinan,Akwa Ibom,SS,2020,8,1964.4,27.7,21.2,68.5,0.433,0,0
Etinan,Akwa Ibom,SS,2020,9,685.0,32.6,24.1,70.9,0.282,0,0
Etinan,Akwa Ibom,SS,2020,10,1756.1,28.0,23.2,90.6,0.302,0,0
Etinan,Akwa Ibom,SS,2020,11,447.1,26.7,21.3,92.2,0.188,0,0
Etinan,Akwa Ibom,SS,2020,12,40.0,27.2,20.2,81.0,0.274,0,0
Etinan,Akwa Ibom,SS,2021,1,114.7,32.2,25.2,80.7,0.759,0,0
Etinan,Akwa Ibom,SS,2021,2,115.4,31.0,21.8,84.3,0.684,0,0
Etinan,Akwa Ibom,SS,2021,3,171.7,26.1,23.2,76.7,0.715,0,0
Etinan,Akwa Ibom,SS,2021,4,576.5,27.4,23.7,69.1,0.765,0,0
Etinan,Akwa Ibom,SS,2021,5,280.8,31.7,24.4,71.1,0.363,0,0
Etinan,Akwa Ibom,SS,2021,6,304.1,26.0,26.0,84.7,0.412,0,0
Etinan,Akwa Ibom,SS,2021,7,1211.3,30.4,20.4,79.8,0.48,0,0
Etinan,Akwa Ibom,SS,2021,8,919.4,30.2,23.4,90.5,0.272,0,0
Etinan,Akwa Ibom,SS,2021,9,158.9,29.1,21.7,86.5,0.722,0,0
Etinan,Akwa Ibom,SS,2021,10,1464.8,29.8,20.6,91.2,0.412,0,0
Etinan,Akwa Ibom,SS,2021,11,412.6,30.0,22.4,75.1,0.356,0,0
Etinan,Akwa Ibom,SS,2021,12,51.5,29.1,22.9,97.5,0.111,0,0
Etinan,Akwa Ibom,SS,2022,1,137.7,32.4,21.9,96.1,0.463,0,0
Etinan,Akwa Ibom,SS,2022,2,129.2,32.4,23.3,68.3,0.187,0,0
Etinan,Akwa Ibom,SS,2022,3,321.4,30.7,24.9,83.6,0.622,0,0
Etinan,Akwa Ibom,SS,2022,4,325.0,28.3,24.8,69.5,0.737,0,0
Etinan,Akwa Ibom,SS,2022,5,569.4,29.4,25.9,90.2,0.773,0,0
Etinan,Akwa Ibom,SS,2022,6,1619.0,31.2,21.3,67.3,0.36,0,0
Etinan,Akwa Ibom,SS,2022,7,2344.9,26.7,25.3,91.6,0.264,1,0
Etinan,Akwa Ibom,SS,2022,8,2269.0,29.1,20.1,78.6,0.577,1,0
Etinan,Akwa Ibom,SS,2022,9,1556.2,30.5,24.0,78.3,0.636,0,0
Etinan,Akwa Ibom,SS,2022,10,488.3,26.7,24.7,67.3,0.402,0,0
Etinan,Akwa Ibom,SS,2022,11,83.2,26.7,25.8,76.0,0.62,0,0
Etinan,Akwa Ibom,SS,2022,12,11.1,27.7,21.2,68.8,0.233,0,1
Etinan,Akwa Ibom,SS,2023,1,105.1,27.6,23.0,67.5,0.427,0,0
Etinan,Akwa Ibom,SS,2023,2,117.8,27.5,23.4,86.5,0.119,0,0
Etinan,Akwa Ibom,SS,2023,3,85.6,29.8,20.8,66.7,0.11,0,0
Etinan,Akwa Ibom,SS,2023,4,591.4,28.6,20.8,80.7,0.665,0,0
Etinan,Akwa Ibom,SS,2023,5,758.9,31.8,22.7,87.9,0.189,0,0
Etinan,Akwa Ibom,SS,2023,6,1380.1,27.9,22.9,69.9,0.715,0,0
Etinan,Akwa Ibom,SS,2023,7,2774.8,26.4,22.5,75.8,0.194,1,0
Etinan,Akwa Ibom,SS,2023,8,2032.6,26.2,24.3,72.2,0.665,0,0
Etinan,Akwa Ibom,SS,2023,9,2829.1,30.4,20.7,65.8,0.415,1,0
Etinan,Akwa Ibom,SS,2023,10,361.7,32.3,24.4,85.5,0.434,0,0
Etinan,Akwa Ibom,SS,2023,11,493.2,32.8,20.1,72.7,0.587,0,0
Etinan,Akwa Ibom,SS,2023,12,107.5,26.1,25.9,68.3,0.523,0,0
Etinan,Akwa Ibom,SS,2024,1,121.8,32.8,22.5,93.4,0.756,0,0
Etinan,Akwa Ibom,SS,2024,2,114.0,27.9,22.6,96.4,0.413,0,0
Etinan,Akwa Ibom,SS,2024,3,598.2,30.9,23.2,67.6,0.61,0,0
Etinan,Akwa Ibom,SS,2024,4,180.2,33.0,20.2,75.4,0.139,0,0
Etinan,Akwa Ibom,SS,2024,5,1727.7,28.5,20.5,94.5,0.359,0,0
Etinan,Akwa Ibom,SS,2024,6,2117.9,28.3,22.9,97.6,0.107,1,0
Etinan,Akwa Ibom,SS,2024,7,2393.1,26.3,24.4,86.3,0.659,1,0
Etinan,Akwa Ibom,SS,2024,8,1864.0,30.2,21.5,95.5,0.117,0,0
Etinan,Akwa Ibom,SS,2024,9,788.6,27.8,23.8,75.0,0.123,0,0
Etinan,Akwa Ibom,SS,2024,10,1351.5,29.8,22.3,80.8,0.5,0,0
Etinan,Akwa Ibom,SS,2024,11,510.5,31.5,21.6,79.3,0.317,0,0
Etinan,Akwa Ibom,SS,2024,12,44.2,32.8,20.1,94.4,0.126,0,0
Etinan,Akwa Ibom,SS,2025,1,49.2,28.9,25.1,73.3,0.423,0,0
Etinan,Akwa Ibom,SS,2025,2,82.8,27.5,24.4,82.7,0.409,0,0
Etinan,Akwa Ibom,SS,2025,3,127.1,28.8,21.7,94.5,0.507,0,0
Etinan,Akwa Ibom,SS,2025,4,110.9,28.0,22.5,75.4,0.395,0,0
Etinan,Akwa Ibom,SS,2025,5,232.2,27.3,20.2,80.5,0.332,0,0
Etinan,Akwa Ibom,SS,2025,6,375.5,32.9,20.7,87.0,0.175,0,0
Ibeno,Akwa Ibom,SS,2019,1,123.6,28.5,24.1,77.3,0.49,0,0
Ibeno,Akwa Ibom,SS,2019,2,24.2,30.0,23.6,75.2,0.176,0,1
Ibeno,Akwa Ibom,SS,2019,3,565.8,29.1,25.0,93.1,0.643,0,0
Ibeno,Akwa Ibom,SS,2019,4,176.3,30.4,24.1,80.9,0.663,0,0
Ibeno,Akwa Ibom,SS,2019,5,1555.1,32.8,24.0,94.0,0.673,0,0
Ibeno,Akwa Ibom,SS,2019,6,2524.5,26.7,20.2,96.8,0.26,1,0
Ibeno,Akwa Ibom,SS,2019,7,2495.5,30.9,20.7,80.1,0.43,1,0
Ibeno,Akwa Ibom,SS,2019,8,612.2,28.2,22.3,78.6,0.278,0,0
Ibeno,Akwa Ibom,SS,2019,9,983.7,28.7,22.5,77.1,0.764,0,0
Ibeno,Akwa Ibom,SS,2019,10,953.7,32.3,21.1,87.5,0.159,0,0
Ibeno,Akwa Ibom,SS,2019,11,408.6,27.6,23.1,90.5,0.707,0,0
Ibeno,Akwa Ibom,SS,2019,12,129.5,31.6,25.2,85.9,0.29,0,0
Ibeno,Akwa Ibom,SS,2020,1,113.8,30.8,24.6,95.8,0.517,0,0
Ibeno,Akwa Ibom,SS,2020,2,108.7,31.5,22.7,88.7,0.785,0,0
Ibeno,Akwa Ibom,SS,2020,3,82.6,32.0,25.5,74.9,0.471,0,0
Ibeno,Akwa Ibom,SS,2020,4,554.9,32.9,20.1,65.2,0.562,0,0
Ibeno,Akwa Ibom,SS,2020,5,747.5,32.0,25.2,73.4,0.384,0,0
Ibeno,Akwa Ibom,SS,2020,6,2663.6,31.6,20.9,89.7,0.492,1,0
Ibeno,Akwa Ibom,SS,2020,7,2552.6,29.5,23.4,86.3,0.434,1,0
Ibeno,Akwa Ibom,SS,2020,8,845.1,28.8,23.8,91.6,0.393,0,0
Ibeno,Akwa Ibom,SS,2020,9,875.7,30.0,25.6,79.9,0.132,0,0
Ibeno,Akwa Ibom,SS,2020,10,514.5,32.0,22.1,83.6,0.699,0,0
Ibeno,Akwa Ibom,SS,2020,11,289.1,29.0,25.1,83.9,0.315,0,0
Ibeno,Akwa Ibom,SS,2020,12,69.5,29.2,22.6,96.4,0.627,0,0
Ibeno,Akwa Ibom,SS,2021,1,106.1,26.6,20.7,71.3,0.355,0,0
Ibeno,Akwa Ibom,SS,2021,2,61.7,27.8,22.1,86.7,0.528,0,0
Ibeno,Akwa Ibom,SS,2021,3,94.5,29.0,23.5,92.9,0.693,0,0
Ibeno,Akwa Ibom,SS,2021,4,332.6,28.5,24.5,79.8,0.503,0,0
Ibeno,Akwa Ibom,SS,2021,5,134.7,28.6,23.9,89.2,0.249,0,0
Ibeno,Akwa Ibom,SS,2021,6,2689.5,30.1,24.0,97.3,0.439,1,0
Ibeno,Akwa Ibom,SS,2021,7,2035.5,32.0,24.7,80.8,0.437,0,0
Ibeno,Akwa Ibom,SS,2021,8,2500.9,26.8,20.2,91.6,0.692,1,0
Ibeno,Akwa Ibom,SS,2021,9,1484.0,32.5,20.8,77.1,0.766,0,0
Ibeno,Akwa Ibom,SS,2021,10,121.2,26.6,22.2,74.3,0.532,0,0
Ibeno,Akwa Ibom,SS,2021,11,50.4,31.8,23.7,85.6,0.477,0,0
Ibeno,Akwa Ibom,SS,2021,12,72.8,28.3,22.2,97.8,0.252,0,0
Ibeno,Akwa Ibom,SS,2022,1,44.3,32.3,25.6,83.1,0.35,0,0
Ibeno,Akwa Ibom,SS,2022,2,111.9,31.0,23.9,77.9,0.683,0,0
Ibeno,Akwa Ibom,SS,2022,3,459.1,28.9,21.5,76.2,0.29,0,0
Ibeno,Akwa Ibom,SS,2022,4,134.7,31.0,25.9,65.9,0.496,0,0
Ibeno,Akwa Ibom,SS,2022,5,673.9,27.5,20.1,79.8,0.429,0,0
Ibeno,Akwa Ibom,SS,2022,6,2241.1,26.9,23.8,88.0,0.2,1,0
Ibeno,Akwa Ibom,SS,2022,7,1258.9,28.3,23.0,83.4,0.142,0,0
Ibeno,Akwa Ibom,SS,2022,8,2194.6,30.1,21.6,96.0,0.21,1,0
Ibeno,Akwa Ibom,SS,2022,9,2662.0,32.9,24.9,65.8,0.387,1,0
Ibeno,Akwa Ibom,SS,2022,10,814.5,30.3,20.2,86.0,0.645,0,0
Ibeno,Akwa Ibom,SS,2022,11,278.1,32.1,21.6,70.7,0.733,0,0
Ibeno,Akwa Ibom,SS,2022,12,93.0,31.8,25.9,71.5,0.352,0,0
Ibeno,Akwa Ibom,SS,2023,1,15.6,29.4,25.0,91.5,0.403,0,1
Ibeno,Akwa Ibom,SS,2023,2,39.4,29.5,24.7,87.5,0.279,0,0
Ibeno,Akwa Ibom,SS,2023,3,188.6,26.7,26.0,83.6,0.145,0,0
Ibeno,Akwa Ibom,SS,2023,4,93.7,27.4,24.1,84.2,0.115,0,0
Ibeno,Akwa Ibom,SS,2023,5,1520.2,29.3,21.0,85.0,0.341,0,0
Ibeno,Akwa Ibom,SS,2023,6,432.5,30.2,22.1,85.2,0.471,0,0
Ibeno,Akwa Ibom,SS,2023,7,1519.0,29.6,21.2,80.8,0.132,0,0
Ibeno,Akwa Ibom,SS,2023,8,1643.1,27.4,24.5,89.7,0.677,0,0
Ibeno,Akwa Ibom,SS,2023,9,1801.6,27.0,25.7,80.9,0.262,0,0
Ibeno,Akwa Ibom,SS,2023,10,1511.4,29.0,25.2,70.8,0.646,0,0
Ibeno,Akwa Ibom,SS,2023,11,385.4,26.7,20.0,88.0,0.571,0,0
Ibeno,Akwa Ibom,SS,2023,12,98.5,32.4,23.7,68.9,0.586,0,0
Ibeno,Akwa Ibom,SS,2024,1,89.1,28.1,25.4,66.3,0.148,0,0
Ibeno,Akwa Ibom,SS,2024,2,22.7,27.1,22.8,84.8,0.166,0,1
Ibeno,Akwa Ibom,SS,2024,3,277.7,28.5,22.1,97.3,0.557,0,0
Ibeno,Akwa Ibom,SS,2024,4,45.7,27.3,21.4,91.8,0.625,0,0
Ibeno,Akwa Ibom,SS,2024,5,191.8,28.6,25.7,97.5,0.576,0,0
Ibeno,Akwa Ibom,SS,2024,6,1992.0,27.8,21.3,96.3,0.303,0,0
Ibeno,Akwa Ibom,SS,2024,7,688.3,30.7,24.3,76.8,0.703,0,0
Ibeno,Akwa Ibom,SS,2024,8,2275.7,33.0,25.3,82.5,0.31,1,0
Ibeno,Akwa Ibom,SS,2024,9,840.7,31.0,21.4,85.7,0.541,0,0
Ibeno,Akwa Ibom,SS,2024,10,644.9,31.1,20.1,97.4,0.226,0,0
Ibeno,Akwa Ibom,SS,2024,11,285.7,31.5,24.1,67.6,0.418,0,0
Ibeno,Akwa Ibom,SS,2024,12,36.6,26.5,21.0,66.5,0.689,0,0
Ibeno,Akwa Ibom,SS,2025,1,57.7,27.1,22.7,85.0,0.295,0,0
Ibeno,Akwa Ibom,SS,2025,2,127.5,30.4,24.1,88.2,0.272,0,0
Ibeno,Akwa Ibom,SS,2025,3,295.5,28.8,23.4,80.2,0.595,0,0
Ibeno,Akwa Ibom,SS,2025,4,365.8,27.7,23.1,87.0,0.499,0,0
Ibeno,Akwa Ibom,SS,2025,5,549.0,30.2,24.8,93.2,0.777,0,0
Ibeno,Akwa Ibom,SS,2025,6,1411.0,29.5,22.9,81.4,0.477,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,1,138.5,26.6,21.8,79.6,0.593,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,2,129.6,27.2,22.3,85.5,0.656,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,3,208.7,31.8,21.7,89.5,0.44,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,4,72.4,29.6,20.8,74.4,0.285,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,5,1294.5,26.1,24.8,83.7,0.194,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,6,2360.4,28.0,24.7,73.2,0.139,1,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,7,2788.8,29.0,22.6,95.5,0.304,1,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,8,1277.6,31.6,21.9,67.6,0.247,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,9,745.7,26.4,20.5,94.1,0.603,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,10,964.1,28.6,22.7,72.4,0.713,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,11,493.2,29.3,24.2,88.9,0.601,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2019,12,148.2,30.9,21.7,71.3,0.734,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,1,71.8,28.9,20.2,81.5,0.263,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,2,33.8,26.7,25.6,97.9,0.695,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,3,283.8,29.2,21.4,84.7,0.668,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,4,405.6,26.6,25.3,65.2,0.562,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,5,1704.4,30.0,22.5,67.5,0.659,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,6,1722.1,32.0,25.5,70.3,0.608,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,7,2704.9,26.1,20.0,67.6,0.467,1,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,8,1103.7,31.9,23.6,95.6,0.137,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,9,2759.3,28.2,20.5,96.4,0.275,1,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,10,1017.7,26.3,21.7,80.5,0.145,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,11,347.6,32.0,26.0,66.1,0.312,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2020,12,15.0,32.3,24.5,95.4,0.595,0,1
Ibesikpo Asutan,Akwa Ibom,SS,2021,1,89.0,28.3,25.8,94.5,0.745,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,2,96.9,26.4,25.8,80.9,0.52,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,3,138.6,32.2,25.2,91.3,0.787,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,4,311.8,29.4,22.6,66.6,0.329,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,5,1650.8,31.9,22.0,69.9,0.431,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,6,173.5,27.9,21.1,78.2,0.283,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,7,312.2,30.1,21.6,89.6,0.45,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,8,2307.1,31.5,24.6,76.1,0.28,1,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,9,451.8,29.6,23.0,81.5,0.655,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,10,603.2,29.9,24.7,77.6,0.358,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,11,347.1,32.6,23.4,87.1,0.704,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2021,12,58.0,29.4,23.3,78.2,0.617,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2022,1,61.9,32.7,25.3,73.7,0.614,0,0
Ibesikpo Asutan,Akwa Ibom,SS,2022,2,20.5,28.1,25.9,89.6,0.537,0,1
